"sub_count","total_views"
1470000,71053948
7950,999000
184000,4738623
3650,572544
756,39051
2010000,286232859
353000,39310366
74100,4124779
1400000,191917172
19400,5665182
433000,217706058
118000,3137733
5250000,2309987100
494,11053
1730,144638
1370,173728
23600,3368241
445,6270
508,73286
5690,594040
2650,435710
233000,20438710
1680,174138
1340000,503333394
1680000,346479201
1000,43451
715000,290238440
2180000,957301589
347,65201
329,13603
80000,47779763
4790000,1383765566
287000,49798107
263,16514
3970,317801
4040,599430
49300,5061498
1190,80547
4960,143
1370000,317748022
37000,1266144
3480000,781852936
1540000,837472969
41,3398
17200000,1405074245
31800,7415897
987,72199
20400,1460607
4120,5904915
174,23942
201,3794
2330,312130
27000,5722723
855000,159849429
60700,8954014
1410000,539669053
28400,9890599
238000,121588408
136,1059
678000,199382941
231000,26404811
62300,3007862
1970000,659454150
9,1156881
54100,4124130
4720000,1134736805
17500000,12322091338
401,8456
54100,12761101
303,48489
8420,1409401
15300,1025747
378000,104996485
99200,5820293
21000,2666867
127000,28068240
4140,610447
6760,860307
1500,453066
2650,93530
141,6084
99800,11019149
3350000,260466784
59900,10069171
14700,2905636
1150000,313234080
3050000,580089312
4830,1542823
2140000,1296457944
278000,33955200
22400,2461661
35900,16627811
98,167475
175000,41596312
68700,3757651
17300000,8759322988
1580,364802
1930,292093
71800,22173044
11400000,9225288708
3320000,2388046099
49200,3916622
286000,46475096
133000,51948912
128000,45314542
3510000,1416246633
894000,96433236
7070,1079032
155000,30713272
102000,11817855
227000,23672824
41600,1593032
6920,321380
213000,43020805
29800,6708317
16700,3507836
11900000,11686051748
2770,593757
340000,25244683
10500,604915
11700,1625987
5800,138452
69600,26019348
2430000,84973679
186,10704
1240,109681
869,187125
37200,13345414
820000,570199736
3720000,1868599659
42,1696
485,83916
181000,46738504
6,369
122000,23132339
12700,307308
12100,2716289
5980,57235
49900,7198202
10500000,7956630148
967000,331130214
1650000,773143865
65800,1676030
24800,1369248
1750000,1550941834
414000,11286119
140000,9759396
1980000,1426262656
737000,359285848
7210,1913628
1390000,212493539
6970,682587
393000,123631767
43100,7735297
2980000,1640648306
6310,982747
3400000,310588245
12300,1898330
1090000,645169205
650000,87083860
6790,1132700
569000,179469339
343000,161371612
3320,980540
135000,21039440
18100,3227791
191000,23962487
7520,1616250
89,14397
11600,6489243
1730000,1398804660
3920,846561
71200,13570481
96500,14300886
1240,219781
96500,11337322
106000,59169301
1090000,969337110
11600,763144
149000,30992338
2810,1903655
269000,11774481
15100000,4259658967
23800,5833964
74700,28457044
2050000,291890670
1430000,794685292
1130000,240482123
1370000,200893009
5040,1002623
7960,915683
27600000,11233283360
46600,8139103
371,11407
52400,2596255
92700,6938198
970,101498
256000,163720378
7140,1021005
5560,300058
185000,16818100
136000,13317938
12700,5082130
189000,14688626
195000,9105279
449000,243260934
73300,10988684
111,108622
6820000,101722886
116000,22376671
20000,5038653
158000,22050363
193000,47922627
54100,3641204
54200,12824911
1210,317885
454,151022
1410000,218449141
1360,174089
523000,194349550
98900,16997542
961000,178993919
405,19263
1630000,991247903
190000,51330287
884000,159614193
436000,214850436
2450,274692
28600,2786912
189000,40690691
68400,17517389
1970,535957
959000,203577887
6360,1180462
1200,195034
2610000,483091380
471000,58375328
735,66004
111,12406
18900,9541776
2470,324351
162000,14751790
68,13879967
1290000,390971798
17500000,10034480411
15600000,11719722538
13100,717336
272000,77305271
18000000,3939329226
225,14807
37400,9046844
4500,863334
1600000,445532005
4780000,2155788210
111000,4236247
21400,9030358
623000,135675346
13600,7231568
614000,272818061
3,0
3980,288668
8240,804251
28400,2174912
103000,38128953
196000,225047157
403,37070
30000,6014144
864000,84961157
51100,11221875
99100,29711168
28100,3592440
478000,37999453
1320,286987
41000,9609022
80,11373
1160000,193460324
3560000,606688127
548000,218342083
37300,8498364
736000,145189055
5930,596607
2480,245705
744000,152105107
244000,142631962
19,6049
3080,969652
18900,2663216
160000,68058999
42800,6536606
147000,27960731
841000,172345569
1970000,834870730
1840,174376
607000,86407910
9070,5521801
27000000,15435013959
744000,581136295
1400000,148260039
44300,7247631
16700,2406940
2210,724882
7550,2791558
154,9243
98400,25806993
161000,40777372
104000,43029289
59200,682773
66200,8822938
3440,387354
935,98663
121000,71995514
1090000,286735703
737,101672
32100,11294554
3530,535276
110000,30213683
781,185013
7950,1281640
10600,639055
167000,109467661
5060,276264
356000,170353952
11600000,3908341052
34100000,27378884883
27,733
3510000,1756344644
100000,12506945
12,1160
28300,6529886
55600,2687315
3250,508814
1840000,318048786
1590000,849338571
156000,54638371
14400,1073253
9500,1766967
2740000,544658048
27100,3118485
17000,397339
4340,536138
1280,80360
71300,17213678
48,7571
2170,38333
75200,9843962
105,6672
84100,25723664
2310,307358
980,250474
40800000,7217154132
2490000,1607486132
39100,57522102
73200,6909502
41100,6137112
9090,3494759
13400000,6173156839
0,475
620000,147031860
4310,206534
1880,40435
934000,301789219
21200,3131320
346,50586
20000,2363937
12300000,4874598433
6840,1474497
393000,62160090
284000,80962822
6930000,2602320384
230000,31559668
1050000,363895979
1830000,1011935423
77900,26557811
1650000,848603653
4730,552868
10400,1537040
143000,31863324
10400000,5957093315
347000,57980430
1460000,706018092
7310,1011047
15400,3684254
10400,6443297
26000,9216457
1030,47467
299,60398
22200,8599112
1130,195526
26100,579711
854000,206911262
1770000,867703794
2960,346559
113000,4970919
101000,72574058
11000000,5525663222
85400,8656677
913000,245633438
1210,318546
2510000,808214932
1290,34253
631,100628
223000,19946647
410000,81715506
35,9663
2480000,1390566748
86700,20815228
527,256515
451000,27486283
293000,114832242
370000,204584599
10300000,7525570108
2290,236024
1490000,392493133
794,177695
12100,1242613
198000,22338364
9050000,1502969944
1000000,375692530
1880,462935
21700,5419558
15400000,5444610508
31600,4284890
2790,1244114
162,255829
1190,6531
7810000,4027263839
101000,9262737
5260,607618
1570,185334
1400,123746
19900,2711222
632,203137
30600000,14915328775
235000,133878193
23200,3731054
30800000,15677001601
5010000,850023266
2210000,144288368
40200,15400630
1110000,1110890991
1780000,544259578
98700,1338196
2020,88213
2310,549421
78,9185
1640,260348
378000,54284489
738000,53034844
493000,38187182
2180000,432726467
5340000,2108121597
4610,220055
301000,45201089
45800,8912874
601000,398206421
2520000,196342043
2550000,482911515
38800,1973798
289,76911
4170000,1793834616
484000,195259670
67700,14856648
58,34419
3970,99633
8140,841207
40900,20910180
139000,13115721
1000000,40402318
1210000,334095955
27500,9775941
5750000,3520976257
2960,318770
314,14290
1050000,460560527
581000,165439020
53700,14360149
7010,684588
17,803
2140000,646021300
60100,7596846
392,2159982
34700,1535756
1880,200464
252,129591
33700,6558557
1510000,1379495368
606000,190474283
18300000,3901332407
295,132009
3000,515819
48900,7728562
426,96595
1320,555664
217000,40267382
710000,726058004
24800000,7058737741
69300000,48810164197
22600,954603
2380,357880
18000,1121032
17500,2598208
1030000,150391010
43900,6344721
4930,685258
56900,10841962
31800,1877191
89100,6705862
102000,12985163
60400000,60621701368
3980000,1887474733
103,7783
15400000,7498731404
101000,12581285
125000,19869579
195,21383
45600,4266919
197000,61691894
265,155592
2090000,824658956
605000,58665912
239000,21634098
4560000,1189900749
16900,1970018
140,7676
34100,3415361
25100,2030611
40100,4960547
1400,449016
746,148886
4020000,603207366
487000,50319288
5930,790228
10100000,5362212372
263,91213
3810000,2323107949
2680000,935069461
3510000,3006814934
1080,137084
6950,469149
174000,19795815
47000,16390069
1980,233151
790000,507875809
38300,10053353
5740000,415830330
25700,5104233
19100000,15728930092
728000,293030319
51800,6191884
330,8382
36600,5486869
1710000,131219699
29500,1728100
263000,45557457
8390000,2542693356
68200,14275954
48100,45102815
366000,120037719
4190,153958
8410000,1874823518
5700000,2640344097
27400,6004681
847000,599214255
134000,3741121
665,71617
1660,145964
4520,264215
13200000,4516599894
2070000,421640631
1100000,1171136767
12400,649252
4880,563182
999000,530485093
157000,166369103
111000000,96193243866
79300,9837543
6250,782576
11600,1250924
4450,495346
184000,51437832
600000,304072640
4870000,371017406
5570,185642
5520,67509151
602000,219367534
13100,1180509
8780,959913
4950000,951411051
827,41530
2670,650003
3330,173561
480000,196461106
1140000,246741308
1080,179497
148000,23202956
199,26346
275000,47898710
20200000,12990798399
516000,173286747
4660,203958
4550,976730
1230,83042
7170,688615
28800,4528289
18100,2147296
30800,10859033
169000000,173901691000
73400,8496359
2780000,944152764
6980,7312543
7480,2597045
532000,161797484
77100000,22026469510
256000,34685124
510000,55190725
22200,9066975
51700,7578282
18800,431816
1040000,1426085388
6740000,1171498375
132000,28131038
176,146570
50800,13790606
62,7164
1230000,560454920
1170,110132
61600,11535787
4970000,653624436
109000,18217567
76100,6087848
1020000,229243735
3140,47678
27500000,7874750027
48900,2395110
24700000,24594948843
296000,277478551
65000,6592422
301,63055
6840,1357570
273000,31197311
141000,22178606
33800,8111382
716000,408061406
2160,485521
893,122762
108000,6289275
59000,13339034
644000,198893863
375,174199
932,267567
2230,128075
5350000,136782630
57,472
8,437
60400,15177715
10200,4039241
4900000,1741293419
51600,6668298
1020000,215332095
8290,1004136
2360,145267
942000,122815381
11400,2184500
1230000,228203499
510000,68315341
931000,223965904
2050,278582
301000,103729936
2240000,470075264
11500,3844986
40400,7092856
6030,3772382
116000,26048709
568000,84853415
64500,51499739
274000,84282970
383000,10844888
941,128069
85900,6887292
30700,7609218
563000,255985935
2920,460689
43600,5893492
3580000,1906627818
4160000,1159604553
435000,84715907
1750,213363
133000,8186805
1210000,411657056
2240,74529
6650,828932
67300,12802037
465000,170664921
53400,13171306
16300,2125829
26100,4192801
46300,2109164
68800,53605579
43600,3678935
4,126
6340,567793
648,116979
2570,223591
8380,2237603
3950,732878
40400,15913592
1,426
681000,114966562
1320000,809755989
94700,27223202
161000,31016787
17800,2317500
14300,645825
281000,62932681
133,21950
1340,59975
8770,717965
568,31132
853000,165464138
1720000,394154640
4820,2663452
14100000,10283399555
2050,363772
136000,19282847
31500,13379676
3150,523630
63500,2200594
126000,41638465
24,21
172000,14019594
13800000,10134067727
25700,17787955
260000,65340369
537000,198845058
379000,179580355
280000,167054060
785000,209641100
358,21133
37900,17725400
1320,448202
90100,13627593
1150000,542112518
39700,5140097
6040,1589401
2930000,1841637147
64200,12591533
1870,584453
135000,16161144
40400,8036029
20100,4183844
9610000,11159560821
12700,2521780
526,282113
3480,91996
16,3531
94400,5328457
1310000,597116662
9990000,6574630880
403000,151652709
168000,153158381
485000,355366688
227000,111018212
1000000,746827833
98500,13481791
25400,7898633
22700,2449839
149000,150573573
3580000,4214718860
32900,4991900
133000,45937071
40000,2333206
96000,28237070
1960000,289799604
16200,8467290
33400,5640364
13900,1809564
11800000,3391265785
11200,663892
1510000,478611409
454000,52370232
129000,20993141
1290,389593
2650,125033
11800,1899374
2090,576580
1710,1320817
558,163678
223000,54064396
6040,495106
3520,126052
159000,83883675
3310,1184627
23600,5149246
2160000,1498083699
1410000,795170158
4830,518537
736000,495449738
5410000,6720125169
396000,270138114
5030000,1111208987
169,11237
362000,108454791
477000,155092857
4220,22753219
2990000,1108745455
420000,39894582
69800,8683857
2050000,350287377
13200,1496375
183,2117
80600,16691179
9830000,3734219355
1850000,320817340
4130000,1994910884
666,946855
10900000,7015743026
43700,3819728
332,33721
1510000,1328916807
122000,27484711
14300000,2177691004
4570,503679
36700,7348013
6310,738908
62900,20459342
71200,39587192
916000,200263235
4860000,2312722111
423000,17298188
1060,28915
11300,2800803
917,259518
74800,4861108
643,79332
30700,2103915
89900,4009010
550,138759
32800,1394368
